Date,Open,High,Low,Close,Adj Close,Volume
2017-12-22,253.87,253.87,253.87,253.87,253.87,10000000000
2017-12-29,254.18,254.18,254.18,254.18,254.18,10000000000
2018-01-05,254.68,254.68,254.68,254.68,254.68,10000000000
2018-01-12,253.72,253.72,253.72,253.72,253.72,10000000000
2018-01-19,254.52,254.52,254.52,254.52,254.52,10000000000
2018-01-26,254.07,254.07,254.07,254.07,254.07,10000000000
2018-02-02,253.06,253.06,253.06,253.06,253.06,10000000000
2018-02-09,252.53,252.53,252.53,252.53,252.53,10000000000
2018-02-16,252.76,252.76,252.76,252.76,252.76,10000000000
2018-02-23,253.21,253.21,253.21,253.21,253.21,10000000000
2018-03-02,253.44,253.44,253.44,253.44,253.44,10000000000
2018-03-09,253.43,253.43,253.43,253.43,253.43,10000000000
2018-03-16,253.72,253.72,253.72,253.72,253.72,10000000000
2018-03-23,253.35,253.35,253.35,253.35,253.35,10000000000
2018-03-30,254.07,254.07,254.07,254.07,254.07,10000000000
2018-04-06,254.08,254.08,254.08,254.08,254.08,10000000000
2018-04-13,254.43,254.43,254.43,254.43,254.43,10000000000
2018-04-20,253.87,253.87,253.87,253.87,253.87,10000000000
2018-04-27,254.38,254.38,254.38,254.38,254.38,10000000000
2018-05-04,254.66,254.66,254.66,254.66,254.66,10000000000
2018-05-11,254.52,254.52,254.52,254.52,254.52,10000000000
2018-05-18,253.98,253.98,253.98,253.98,253.98,10000000000
2018-05-25,254.58,254.58,254.58,254.58,254.58,10000000000
2018-06-01,254.48,254.48,254.48,254.48,254.48,10000000000
2018-06-08,253.78,253.78,253.78,253.78,253.78,10000000000
2018-06-15,255.3,255.3,255.3,255.3,255.3,10000000000
2018-06-22,255.67,255.67,255.67,255.67,255.67,10000000000
2018-06-29,255.06,255.06,255.06,255.06,255.06,10000000000
2018-07-06,255.57,255.57,255.57,255.57,255.57,10000000000
2018-07-13,256.29,256.29,256.29,256.29,256.29,10000000000
2018-07-20,256.14,256.14,256.14,256.14,256.14,10000000000
2018-07-27,256.47,256.47,256.47,256.47,256.47,10000000000
2018-08-03,256.7,256.7,256.7,256.7,256.7,10000000000
2018-08-10,257.77,257.77,257.77,257.77,257.77,10000000000
2018-08-17,257.81,257.81,257.81,257.81,257.81,10000000000
2018-08-24,257.27,257.27,257.27,257.27,257.27,10000000000
2018-08-31,257.09,257.09,257.09,257.09,257.09,10000000000
2018-09-07,256.44,256.44,256.44,256.44,256.44,10000000000
2018-09-14,256.42,256.42,256.42,256.42,256.42,10000000000
2018-09-21,256.79,256.79,256.79,256.79,256.79,10000000000
2018-09-28,256.54,256.54,256.54,256.54,256.54,10000000000
2018-10-05,255.67,255.67,255.67,255.67,255.67,10000000000
2018-10-12,256.18,256.18,256.18,256.18,256.18,10000000000
2018-10-19,256.73,256.73,256.73,256.73,256.73,10000000000
2018-10-26,257.46,257.46,257.46,257.46,257.46,10000000000
2018-11-02,256.76,256.76,256.76,256.76,256.76,10000000000
2018-11-09,257.2,257.2,257.2,257.2,257.2,10000000000
2018-11-16,255.87,255.87,255.87,255.87,255.87,10000000000
2018-11-23,255.62,255.62,255.62,255.62,255.62,10000000000
2018-11-30,255.39,255.39,255.39,255.39,255.39,10000000000
2018-12-07,255.64,255.64,255.64,255.64,255.64,10000000000
2018-12-14,256.71,256.71,256.71,256.71,256.71,10000000000
2018-12-21,256.62,256.62,256.62,256.62,256.62,10000000000
2018-12-28,257.08,257.08,257.08,257.08,257.08,10000000000
2019-01-04,256.82,256.82,256.82,256.82,256.82,10000000000
2019-01-11,257.08,257.08,257.08,257.08,257.08,10000000000
2019-01-18,258.02,258.02,258.02,258.02,258.02,10000000000
2019-01-25,259.37,259.37,259.37,259.37,259.37,10000000000
2019-02-01,261.02,261.02,261.02,261.02,261.02,10000000000
2019-02-08,262.48,262.48,262.48,262.48,262.48,10000000000
2019-02-15,262.7,262.7,262.7,262.7,262.7,10000000000
2019-02-22,263.2,263.2,263.2,263.2,263.2,10000000000
2019-03-01,263.13,263.13,263.13,263.13,263.13,10000000000
2019-03-08,264.19,264.19,264.19,264.19,264.19,10000000000
2019-03-15,265.34,265.34,265.34,265.34,265.34,10000000000
2019-03-22,267.11,267.11,267.11,267.11,267.11,10000000000
2019-03-29,267.77,267.77,267.77,267.77,267.77,10000000000
2019-04-05,267.61,267.61,267.61,267.61,267.61,10000000000
2019-04-12,267.7,267.7,267.7,267.7,267.7,10000000000
2019-04-19,268.77,268.77,268.77,268.77,268.77,10000000000
2019-04-26,269.88,269.88,269.88,269.88,269.88,10000000000
2019-05-03,270.0,270.0,270.0,270.0,270.0,10000000000
2019-05-10,269.79,269.79,269.79,269.79,269.79,10000000000
2019-05-17,270.4,270.4,270.4,270.4,270.4,10000000000
2019-05-24,270.04,270.04,270.04,270.04,270.04,10000000000
2019-05-31,270.68,270.68,270.68,270.68,270.68,10000000000
2019-06-07,272.38,272.38,272.38,272.38,272.38,10000000000
2019-06-14,272.93,272.93,272.93,272.93,272.93,10000000000
2019-06-21,274.92,274.92,274.92,274.92,274.92,10000000000
2019-06-28,275.62,275.62,275.62,275.62,275.62,10000000000
2019-07-05,277.23,277.23,277.23,277.23,277.23,10000000000
2019-07-12,276.65,276.65,276.65,276.65,276.65,10000000000
2019-07-19,278.26,278.26,278.26,278.26,278.26,10000000000
2019-07-26,279.97,279.97,279.97,279.97,279.97,10000000000
2019-08-02,280.57,280.57,280.57,280.57,280.57,10000000000
2019-08-09,281.44,281.44,281.44,281.44,281.44,10000000000
2019-08-16,282.24,282.24,282.24,282.24,282.24,10000000000
2019-08-23,282.67,282.67,282.67,282.67,282.67,10000000000
2019-08-30,283.35,283.35,283.35,283.35,283.35,10000000000
2019-09-06,282.45,282.45,282.45,282.45,282.45,10000000000
2019-09-13,280.28,280.28,280.28,280.28,280.28,10000000000
2019-09-20,281.04,281.04,281.04,281.04,281.04,10000000000
2019-09-27,281.98,281.98,281.98,281.98,281.98,10000000000
2019-10-04,282.37,282.37,282.37,282.37,282.37,10000000000
2019-10-11,280.61,280.61,280.61,280.61,280.61,10000000000
2019-10-18,280.8,280.8,280.8,280.8,280.8,10000000000
2019-10-25,281.61,281.61,281.61,281.61,281.61,10000000000
2019-11-01,282.02,282.02,282.02,282.02,282.02,10000000000
2019-11-08,281.08,281.08,281.08,281.08,281.08,10000000000
2019-11-15,281.68,281.68,281.68,281.68,281.68,10000000000
2019-11-22,281.48,281.48,281.48,281.48,281.48,10000000000
2019-11-29,282.11,282.11,282.11,282.11,282.11,10000000000
2019-12-06,281.89,281.89,281.89,281.89,281.89,10000000000
2019-12-13,282.86,282.86,282.86,282.86,282.86,10000000000
2019-12-20,283.13,283.13,283.13,283.13,283.13,10000000000
2019-12-27,283.42,283.42,283.42,283.42,283.42,10000000000
2020-01-03,284.12,284.12,284.12,284.12,284.12,10000000000
2020-01-10,283.54,283.54,283.54,283.54,283.54,10000000000
2020-01-17,284.62,284.62,284.62,284.62,284.62,10000000000
2020-01-24,286.33,286.33,286.33,286.33,286.33,10000000000
2020-01-31,287.27,287.27,287.27,287.27,287.27,10000000000
2020-02-07,286.96,286.96,286.96,286.96,286.96,10000000000
2020-02-14,287.31,287.31,287.31,287.31,287.31,10000000000
2020-02-21,288.1,288.1,288.1,288.1,288.1,10000000000
2020-02-28,286.53,286.53,286.53,286.53,286.53,10000000000
2020-03-06,287.25,287.25,287.25,287.25,287.25,10000000000
2020-03-13,277.42,277.42,277.42,277.42,277.42,10000000000
2020-03-20,265.86,265.86,265.86,265.86,265.86,10000000000
2020-03-27,266.54,266.54,266.54,266.54,266.54,10000000000
2020-04-03,267.77,267.77,267.77,267.77,267.77,10000000000
2020-04-10,271.84,271.84,271.84,271.84,271.84,10000000000
2020-04-17,274.83,274.83,274.83,274.83,274.83,10000000000
2020-04-24,275.92,275.92,275.92,275.92,275.92,10000000000
2020-05-01,278.64,278.64,278.64,278.64,278.64,10000000000
2020-05-08,277.59,277.59,277.59,277.59,277.59,10000000000
2020-05-15,276.04,276.04,276.04,276.04,276.04,10000000000
2020-05-22,277.53,277.53,277.53,277.53,277.53,10000000000
2020-05-29,279.71,279.71,279.71,279.71,279.71,10000000000
2020-06-05,282.6,282.6,282.6,282.6,282.6,10000000000
2020-06-12,283.23,283.23,283.23,283.23,283.23,10000000000
2020-06-19,283.6,283.6,283.6,283.6,283.6,10000000000
2020-06-26,283.84,283.84,283.84,283.84,283.84,10000000000
2020-07-03,284.18,284.18,284.18,284.18,284.18,10000000000
2020-07-10,285.11,285.11,285.11,285.11,285.11,10000000000
2020-07-17,286.02,286.02,286.02,286.02,286.02,10000000000
2020-07-24,287.47,287.47,287.47,287.47,287.47,10000000000
2020-07-31,288.53,288.53,288.53,288.53,288.53,10000000000
2020-08-07,288.77,288.77,288.77,288.77,288.77,10000000000
2020-08-14,288.57,288.57,288.57,288.57,288.57,10000000000
2020-08-21,289.65,289.65,289.65,289.65,289.65,10000000000
2020-08-28,288.66,288.66,288.66,288.66,288.66,10000000000
2020-09-04,289.84,289.84,289.84,289.84,289.84,10000000000
2020-09-11,289.96,289.96,289.96,289.96,289.96,10000000000
2020-09-18,290.43,290.43,290.43,290.43,290.43,10000000000
2020-09-25,289.63,289.63,289.63,289.63,289.63,10000000000
2020-10-02,290.1,290.1,290.1,290.1,290.1,10000000000
2020-10-09,291.1,291.1,291.1,291.1,291.1,10000000000
2020-10-16,292.3,292.3,292.3,292.3,292.3,10000000000
2020-10-23,291.98,291.98,291.98,291.98,291.98,10000000000
2020-10-30,291.88,291.88,291.88,291.88,291.88,10000000000
2020-11-06,293.09,293.09,293.09,293.09,293.09,10000000000
2020-11-13,293.71,293.71,293.71,293.71,293.71,10000000000
2020-11-20,294.95,294.95,294.95,294.95,294.95,10000000000
2020-11-27,295.71,295.71,295.71,295.71,295.71,10000000000
2020-12-04,295.7,295.7,295.7,295.7,295.7,10000000000
2020-12-11,297.53,297.53,297.53,297.53,297.53,10000000000
2020-12-18,296.81,296.81,296.81,296.81,296.81,10000000000
2020-12-25,296.3,296.3,296.3,296.3,296.3,10000000000
2021-01-01,297.21,297.21,297.21,297.21,297.21,10000000000
2021-01-08,297.41,297.41,297.41,297.41,297.41,10000000000
2021-01-15,297.16,297.16,297.16,297.16,297.16,10000000000
2021-01-22,296.99,296.99,296.99,296.99,296.99,10000000000
2021-01-29,296.55,296.55,296.55,296.55,296.55,10000000000
2021-02-05,296.14,296.14,296.14,296.14,296.14,10000000000
2021-02-12,296.12,296.12,296.12,296.12,296.12,10000000000
2021-02-19,294.58,294.58,294.58,294.58,294.58,10000000000
2021-02-26,293.08,293.08,293.08,293.08,293.08,10000000000
2021-03-05,293.87,293.87,293.87,293.87,293.87,10000000000
2021-03-12,293.64,293.64,293.64,293.64,293.64,10000000000
2021-03-19,293.42,293.42,293.42,293.42,293.42,10000000000
2021-03-26,294.33,294.33,294.33,294.33,294.33,10000000000
2021-04-02,294.52,294.52,294.52,294.52,294.52,10000000000
2021-04-09,294.7,294.7,294.7,294.7,294.7,10000000000
2021-04-16,294.76,294.76,294.76,294.76,294.76,10000000000
2021-04-23,294.89,294.89,294.89,294.89,294.89,10000000000
2021-04-30,294.31,294.31,294.31,294.31,294.31,10000000000
2021-05-07,294.88,294.88,294.88,294.88,294.88,10000000000
2021-05-14,293.32,293.32,293.32,293.32,293.32,10000000000
2021-05-21,293.29,293.29,293.29,293.29,293.29,10000000000
2021-05-28,294.23,294.23,294.23,294.23,294.23,10000000000
2021-06-04,294.79,294.79,294.79,294.79,294.79,10000000000
2021-06-11,295.95,295.95,295.95,295.95,295.95,10000000000
2021-06-18,295.64,295.64,295.64,295.64,295.64,10000000000
2021-06-25,295.06,295.06,295.06,295.06,295.06,10000000000
2021-07-02,296.22,296.22,296.22,296.22,296.22,10000000000
2021-07-09,297.01,297.01,297.01,297.01,297.01,10000000000
2021-07-16,297.87,297.87,297.87,297.87,297.87,10000000000
2021-07-23,298.8,298.8,298.8,298.8,298.8,10000000000
2021-07-30,299.57,299.57,299.57,299.57,299.57,10000000000
2021-08-06,299.51,299.51,299.51,299.51,299.51,10000000000
2021-08-13,299.66,299.66,299.66,299.66,299.66,10000000000
2021-08-20,300.04,300.04,300.04,300.04,300.04,10000000000
2021-08-27,299.06,299.06,299.06,299.06,299.06,10000000000
2021-09-03,298.51,298.51,298.51,298.51,298.51,10000000000
2021-09-10,298.23,298.23,298.23,298.23,298.23,10000000000
2021-09-17,297.57,297.57,297.57,297.57,297.57,10000000000
2021-09-24,296.74,296.74,296.74,296.74,296.74,10000000000
2021-10-01,296.28,296.28,296.28,296.28,296.28,10000000000
2021-10-08,294.94,294.94,294.94,294.94,294.94,10000000000
2021-10-15,295.29,295.29,295.29,295.29,295.29,10000000000
2021-10-22,294.2,294.2,294.2,294.2,294.2,10000000000
2021-10-29,294.65,294.65,294.65,294.65,294.65,10000000000
2021-11-05,297.73,297.73,297.73,297.73,297.73,10000000000
2021-11-12,296.97,296.97,296.97,296.97,296.97,10000000000
2021-11-19,297.1,297.1,297.1,297.1,297.1,10000000000
2021-11-26,295.71,295.71,295.71,295.71,295.71,10000000000
2021-12-03,297.07,297.07,297.07,297.07,297.07,10000000000
2021-12-10,297.68,297.68,297.68,297.68,297.68,10000000000
2021-12-17,297.7,297.7,297.7,297.7,297.7,10000000000
2021-12-24,296.06,296.06,296.06,296.06,296.06,10000000000
2021-12-31,295.36,295.36,295.36,295.36,295.36,10000000000
2022-01-07,293.86,293.86,293.86,293.86,293.86,10000000000
2022-01-14,293.55,293.55,293.55,293.55,293.55,10000000000
2022-01-21,293.4,293.4,293.4,293.4,293.4,10000000000
2022-01-28,291.84,291.84,291.84,291.84,291.84,10000000000
2022-02-04,285.99,285.99,285.99,285.99,285.99,10000000000
2022-02-11,284.44,284.44,284.44,284.44,284.44,10000000000
2022-02-18,285.46,285.46,285.46,285.46,285.46,10000000000
2022-02-25,283.0,283.0,283.0,283.0,283.0,10000000000
2022-03-04,286.73,286.73,286.73,286.73,286.73,10000000000
2022-03-11,280.82,280.82,280.82,280.82,280.82,10000000000
2022-03-18,281.26,281.26,281.26,281.26,281.26,10000000000
2022-03-25,279.41,279.41,279.41,279.41,279.41,10000000000
2022-04-01,280.43,280.43,280.43,280.43,280.43,10000000000
2022-04-08,278.44,278.44,278.44,278.44,278.44,10000000000
2022-04-15,276.81,276.81,276.81,276.81,276.81,10000000000
2022-04-22,274.38,274.38,274.38,274.38,274.38,10000000000
2022-04-29,273.34,273.34,273.34,273.34,273.34,10000000000
2022-05-06,270.05,270.05,270.05,270.05,270.05,10000000000
2022-05-13,272.54,272.54,272.54,272.54,272.54,10000000000
2022-05-20,271.64,271.64,271.64,271.64,271.64,10000000000
2022-05-27,271.84,271.84,271.84,271.84,271.84,10000000000
2022-06-03,269.68,269.68,269.68,269.68,269.68,10000000000
2022-06-10,264.34,264.34,264.34,264.34,264.34,10000000000
2022-06-17,259.34,259.34,259.34,259.34,259.34,10000000000
2022-06-24,262.2,262.2,262.2,262.2,262.2,10000000000
2022-07-01,263.84,263.84,263.84,263.84,263.84,10000000000
2022-07-08,264.54,264.54,264.54,264.54,264.54,10000000000
2022-07-15,266.38,266.38,266.38,266.38,266.38,10000000000
2022-07-22,269.94,269.94,269.94,269.94,269.94,10000000000
2022-07-29,273.41,273.41,273.41,273.41,273.41,10000000000
2022-08-05,271.96,271.96,271.96,271.96,271.96,10000000000
2022-08-12,271.86,271.86,271.86,271.86,271.86,10000000000
2022-08-19,267.66,267.66,267.66,267.66,267.66,10000000000
2022-08-26,265.01,265.01,265.01,265.01,265.01,10000000000
2022-09-02,261.81,261.81,261.81,261.81,261.81,10000000000
2022-09-09,260.34,260.34,260.34,260.34,260.34,10000000000
2022-09-16,259.05,259.05,259.05,259.05,259.05,10000000000
2022-09-23,254.54,254.54,254.54,254.54,254.54,10000000000
2022-09-30,251.67,251.67,251.67,251.67,251.67,10000000000
2022-10-07,250.99,250.99,250.99,250.99,250.99,10000000000
2022-10-14,248.61,248.61,248.61,248.61,248.61,10000000000
2022-10-21,249.26,249.26,249.26,249.26,249.26,10000000000
2022-10-28,254.41,254.41,254.41,254.41,254.41,10000000000
2022-11-04,253.66,253.66,253.66,253.66,253.66,10000000000
2022-11-11,257.45,257.45,257.45,257.45,257.45,10000000000
2022-11-18,260.06,260.06,260.06,260.06,260.06,10000000000
2022-11-25,261.94,261.94,261.94,261.94,261.94,10000000000
2022-12-02,263.86,263.86,263.86,263.86,263.86,10000000000
2022-12-09,263.98,263.98,263.98,263.98,263.98,10000000000
2022-12-16,261.52,261.52,261.52,261.52,261.52,10000000000
2022-12-23,259.22,259.22,259.22,259.22,259.22,10000000000
2022-12-30,258.29,258.29,258.29,258.29,258.29,10000000000
