Date,Rates,Equity,Credit,Commodity
2018-03-16,0.0037922718056688787,-0.012402364823396517,0.0011443002012390124,-0.0063998853652399434
2018-03-23,0.00323918191791428,-0.059501963807880864,-0.0014583004887277484,0.0012347832114201207
2018-04-06,0.002979401217533262,0.00626287964746175,0.002881389382277444,-0.005074288725856024
2018-04-13,-0.0009335777254080302,0.019900432221534592,0.0013775188916875791,0.02723699818977421
2018-04-20,-0.0038090898162411735,0.0052101959475947535,-0.002200998309947688,0.006764312094642344
2018-04-27,0.0013435409706328283,-8.613049428207731e-05,0.002008902194036377,-0.004844223068659059
2018-05-04,0.0012736354381459591,-0.0024307899697063595,0.0011007154650521933,0.007146315452005725
2018-05-11,-0.0011077127879177695,0.02414191179544045,-0.0005497526113248385,0.0008932443120637235
2018-05-18,-0.0043612281660131424,-0.0054074465701836605,-0.0021216407355022504,0.004538499358249348
2018-05-25,0.004984301981717509,0.00308153334248229,0.002362390739428344,0.005962611186491884
2018-06-01,0.00039332201114827825,0.0048836556687223975,-0.0003928038337654982,-0.004763653218891495
2018-06-08,-0.004174796417963811,0.016239883496158125,-0.0027507073247405867,-0.004903695465345526
2018-06-15,0.006495272542968333,0.00022665563374979492,0.0059894396721569265,-0.024894935729202095
2018-06-22,0.0013640695859822305,-0.00891477018066944,0.0014492753623187582,-0.0039895068984994175
2018-06-29,0.0024756324109818095,-0.01325276134643183,-0.0023858880588257803,0.0013934063610336889
2018-07-06,0.0013144706539451878,0.015248089621717975,0.001999529522465293,-0.01337453647850928
2018-07-13,0.001545729903774662,0.015033585236243097,0.002817232069491915,-0.027205175415424887
2018-07-20,-0.0012125087737306917,0.00018563440689289834,-0.0005852744937376864,-0.001377398505878702
2018-07-27,-0.0029333585545783247,0.006063890300494146,0.001288357929257522,0.014205207590489266
2018-08-03,-0.0018308553732903077,0.007637958001840861,0.0008967910476858076,0.0011038757988235393
2018-08-10,0.0041300505413470745,-0.002489153842411551,0.004168289832489291,-0.007494195481783539
2018-08-17,7.073757471554032e-05,0.005947119007437607,0.0001551770958607701,-0.010115079817133332
2018-08-24,0.0010080433633741226,0.00861717170921139,-0.002094565765486278,0.004532939808208791
2018-08-31,-0.0008729243925034158,0.009333207640429997,-0.0006996540599371048,0.0009460075588028083
2018-09-07,-0.0005202106130467454,-0.010284295021147472,-0.0025282974833714666,-0.013337950034422952
2018-09-14,-0.0013504156135515366,0.011596016833637979,-7.799095304938941e-05,-0.0011254472349209177
2018-09-21,-0.001116984498220841,0.008499177816112091,0.0014429451680835204,0.02399710021842205
2018-09-28,-0.0007774956334680727,-0.005355532133192842,-0.000973558160364485,0.009883324646164926
2018-10-05,-0.006509043763312294,-0.009749522062538318,-0.0033912840102908737,0.020363275434243322
2018-10-12,0.0018735556312377,-0.0410456799665293,0.0019947588688544737,-0.007218342349313178
2018-10-19,0.0009601076127621067,0.00023495336753542873,0.0021469279412913433,-0.002903067229102052
2018-10-26,0.007659914843483939,-0.03941429114160422,0.0028434542125967965,-0.010615675486577492
2018-11-02,-0.0030310056401043894,0.024211216277988834,-0.0027188689505165398,-0.012638255752710603
2018-11-09,0.0006220343113789717,0.021281187313144212,0.0017136625642624193,-0.01135723499210195
2018-11-16,0.003505958918617269,-0.016087676807084006,-0.005171073094867751,0.012737757322117238
2018-11-23,0.002579067464158591,-0.03790194688288351,-0.000977058662602115,-0.02850558664028835
2018-11-30,0.004218042658787002,0.04847367598117258,-0.0008997731006964438,0.013690607747866457
2018-12-07,0.006128196900630156,-0.04604421008387305,0.0009788950232976212,0.011708404528757654
2018-12-14,0.0018039312495059523,-0.012582270941306373,0.004185573462681891,-0.026176752430085215
2018-12-21,0.0032949161201463184,-0.07051283194960845,-0.00035059016010274835,-0.031176830837778557
2018-12-28,0.0029550724313727184,0.028601877703194,0.0017925337074271575,-0.013553278658487433
2019-01-04,0.0028824944890690762,0.018585995057157634,-0.0010113583320366937,0.01005804504295349
2019-01-11,-0.0004781993146667496,0.025403473165975354,0.0010123822132233062,0.017410519992399065
2019-01-18,-2.304697556576585e-06,0.02867584559783598,0.0036564493542865506,0.02204156833494708
2019-01-25,0.003968020485283663,-0.002227853738856145,0.0052321525463143725,-0.0033383303160833266
2019-02-01,0.0027268954887664787,0.01567496486669495,0.0063615684157765084,-0.0008203731722002949
2019-02-08,0.0021242484700065845,0.0004987395303261977,0.005593441115623543,-0.010649929231335786
2019-02-15,0.00028085890146023473,0.025008574151898166,0.000838159097835911,0.011605824392275421
2019-02-22,0.0015112414790308115,0.006149958069667116,0.0019033117624667195,0.014896673770178559
2019-03-01,-0.0029605094598136317,0.003946051570552722,-0.00026595744680846245,-0.013644159708700698
2019-03-08,0.008165911627601607,-0.02162146111508667,0.004028427013263336,-0.005699305223614837
2019-03-15,0.0010962947107082677,0.028949283150054628,0.004352927817101282,0.014358456918984075
2019-03-22,0.007314802447145441,-0.007713081999481397,0.006670686666164327,0.002516104238771577
2019-03-29,0.0024184441735080053,0.012029071869681385,0.002470892141814174,-0.0076503287853262325
2019-04-05,-0.003942685641548094,0.02058287111934476,-0.0005975277290211078,0.01629542217173774
2019-04-12,-0.00040808909728806686,0.005071289477977414,0.0003363103023055203,0.004572739703803341
2019-04-26,0.0033982414375692827,0.011168005779951251,0.008143444153903667,-0.022632156938743875
2019-05-03,-0.00042616615247026424,0.0019592670432897474,0.0004446420631392112,-0.010964672862670777
2019-05-10,0.002640051632376794,-0.021808500895250327,-0.0007777777777776551,-0.01428023339556661
2019-05-17,0.003792613501514275,-0.007590016585023784,0.0022610178286814886,0.013720778198811345
2019-05-24,0.0034990240352661406,-0.011704710340585178,-0.0013313609467453524,-0.01208285488571903
2019-05-31,0.006388015735865338,-0.02618486460504399,0.0023700192564064526,-0.012269923817675
2019-06-07,0.006311569867410993,0.04406881634656146,0.006280478794147948,-0.006712349891564551
2019-06-14,0.0015420813328670402,0.004747051222933507,0.0020192378295029734,0.00926636121743507
2019-06-21,0.003720539118120092,0.021988368779212397,0.007291246839849164,0.013395604019963203
2019-06-28,0.0031599287553516486,-0.002948676235928538,0.0025461952568019974,0.010762759694946666
2019-07-05,0.003013476566605444,0.0165376856651287,0.005841375807270843,-0.006352660876965177
2019-07-12,-0.005158836238511655,0.007811674020768988,-0.0020921256718250403,0.02455173605009553
2019-07-19,0.006120797017606039,-0.0123300423949253,0.005819627688415041,-0.019862858935769445
2019-07-26,0.0019195521759840517,0.01654566712556682,0.0061453317041617606,-0.00764102815247647
2019-08-02,0.007467654963683623,-0.031002774504892416,0.0021430867592955316,-0.018846428837955065
2019-08-09,0.0054568771880121325,-0.004570231156091897,0.0031008304522934793,0.0029602404014541506
2019-08-16,0.008599893381850743,-0.010268436333887965,0.002842524161455362,-0.008027036895013717
2019-08-23,-0.00017360431237101182,-0.014390595428528608,0.0015235260770976033,-0.008842311898957567
2019-08-30,0.003954300209483952,0.02787031429124398,0.002405632009056413,0.01272554913064683
2019-09-06,-0.0026443295388991483,0.017854336193706688,-0.0031762837480149297,0.011827355981548937
2019-09-13,-0.011951400602447149,0.009628306218709026,-0.007682775712515522,0.010797367401869318
2019-09-20,0.006142733059793404,-0.005094059887797542,0.0027115741401457782,0.006726789992150817
2019-09-27,0.004824410094030895,-0.010120093649236717,0.0033447196128664203,-0.010451974367876482
2019-10-04,0.004315871887931699,-0.003302067049955615,0.0013830768139584393,-0.004833576780505222
2019-10-11,-0.008758809752557606,0.006185619190049785,-0.006232956758862485,0.01185792300073607
2019-10-18,-0.0015182998349037025,0.005363125754856091,0.0006770963258615481,-0.0017433263288971768
2019-10-25,-0.0006652035200332973,0.012172693808391921,0.0028846153846153744,0.010881233590291473
2019-11-01,0.0021232384760139222,0.014676303970036386,0.0014559142075920573,0.009900913738830175
2019-11-08,-0.010472678691317183,0.008533072951472986,-0.0033330969434791635,-0.004106230955811863
2019-11-15,0.0034243171717598386,0.008851979942626542,0.0021346235947061754,-0.00993038994255302
2019-11-22,0.002593887419380936,-0.003259109875566102,-0.0007100255609201467,-0.00427414079284294
2019-11-29,0.00027887845555696344,0.00986722814297436,0.0022381696745772395,-0.020225071381900994
2019-12-06,-0.004556051396960137,0.0015695520733274293,-0.0007798376519798644,0.014942381327519572
2019-12-13,0.0017028312397302514,0.007276157728052013,0.0034410585689454987,0.015313263030714452
2019-12-20,-0.003289975888230323,0.016542514853338908,0.000954535812769608,0.012644837525956909
2019-12-27,0.00254952360999372,0.005836313259917292,0.0010242644721507599,0.012212471726325447
2020-01-03,0.0032857491898319324,-0.001595645040411764,0.0024698327570389367,0.0004839232822602124
2020-01-10,-0.0016741178882554442,0.009428566727743615,-0.0020413909615655257,-0.007831488919067264
2020-01-17,0.0005279629366994332,0.019682428410166652,0.0038089863864003703,-0.010710013058434442
2020-01-24,0.007352930985364825,-0.01025646929152424,0.006008010680907727,-0.0310048218732889
2020-01-31,0.008379946265878901,-0.02122609272538767,0.0032829252959871713,-0.0318054887207081
2020-02-07,-0.002232719587661247,0.03168169497862894,-0.001079124168900325,-0.0008001250077659394
2020-02-14,0.00037009332642279347,0.01576157531382294,0.0012196821856704787,0.008719867656978186
2020-02-21,0.00480495952848381,-0.01254671767375326,0.002749643242490718,0.011802429472452136
2020-02-28,0.010312459534337792,-0.11490675733559286,-0.005449496702534029,-0.06884704990443458
2020-03-06,0.011173296514199293,0.006143803326891462,0.002512825882106773,-0.0023777661026246344
2020-03-13,-0.020002869174712723,-0.08792649883842296,-0.03422106179286333,-0.07739004111720615
2020-03-20,-0.0065274965852323286,-0.14979605267779128,-0.04166967053564996,-0.06433340991987146
2020-03-27,0.0132186094086566,0.10262831544954354,0.0025577371548934913,0.02645187578798902
2020-04-03,0.0008761172212690127,-0.020783274627778403,0.0046146919786898,-0.00826237449817957
2020-04-17,-0.0007746831867018189,0.15506807762978592,0.02636591104305941,-0.0015800050958179046
2020-04-24,0.0011657480163262957,-0.013156819683175058,0.003966088127206113,-0.029823734863894114
2020-05-01,0.0038983798301068795,-0.002125689812120135,0.009857929834734547,0.007778325126986507
2020-05-08,-0.0025498804724450874,0.03500538354618543,-0.0037683031869079064,0.02659972076702588
2020-05-15,0.0015930827283023863,-0.022561299936727397,-0.0055837746316508285,-0.010583546834639468
2020-05-22,0.0023370008224659067,0.03203897110884624,0.005397768439356465,0.01755727744360458
2020-05-29,0.001515149113618941,0.03006652418073963,0.007855006665945963,0.012702044012234959
2020-06-05,-0.008433748140429076,0.04914738320576606,0.010332129705766802,0.0182662988667206
2020-06-12,0.008200262664759483,-0.04778435229118472,0.002229299363057269,-0.015246999360964963
2020-06-19,0.0012542965746500379,0.018554481638980658,0.0013063587896762208,0.013656944499625512
2020-06-26,0.0026639264010515085,-0.028630531189139496,0.0008462623413256765,-0.020939607642750047
2020-07-10,0.0007747474307606694,0.05848689366363802,0.0044743517474634675,0.05410434621443794
2020-07-17,0.0008757189379766661,0.012461363411284676,0.00319175055241816,-0.0020909305097915887
2020-07-24,0.0021570460820949933,-0.0028219719825742784,0.005069575554157213,0.024923143714558282
2020-07-31,0.002624646225602767,0.01725641208635187,0.003687341287786472,0.0077462875925307095
2020-08-07,-4.326802031684451e-05,0.024505340445369006,0.0008318025855196254,0.02584356299172308
2020-08-14,-0.0056315945907572384,0.006436367051040115,-0.0006925927208504268,0.00507787764137424
2020-08-21,0.0034468932143101316,0.007207499221509206,0.003742592785112686,0.00923020109621464
2020-08-28,-0.004930980645589833,0.03263022657871306,-0.003417918177110124,0.023486440672408904
2020-09-04,0.0026508760868082515,-0.023104280946319222,0.004087854222960985,-0.010162220068030137
2020-09-11,0.0018020480923097715,-0.025092207441738235,0.0004140215291195126,-0.011505450120394611
2020-09-18,0.001313936097892654,-0.0064352568830408075,0.0016209132294111583,0.019738793631253193
2020-09-25,0.001791135496624241,-0.006329326654873957,-0.002754536377096106,-0.031229913009081844
2020-10-02,0.0003025269494163485,0.015146450625188157,0.0016227600731968383,-0.012491258770229163
2020-10-09,-0.0009291067687489107,0.03844200360361194,0.0034470872113063766,0.049417039756747494
2020-10-16,0.003350378377805052,0.0019182909579975593,0.0041222947440742175,0.0018389031310603876
2020-10-23,-0.004019380788027993,-0.0052873623147698945,-0.0010947656517276139,0.0024982331050042994
2020-10-30,0.0014790288546948638,-0.05639478895554584,-0.0003424892115898581,-0.023391626651042552
2020-11-06,0.0021262465995535162,0.07323636476579076,0.004145539262710551,0.01364143228844017
2020-11-13,-0.0028367135329230297,0.021573231684131056,0.0021153911767717304,0.012443957800038596
2020-11-20,0.002398519203402838,-0.007701174018748924,0.004221851486159833,0.005553606921548049
2020-11-27,-0.00018267240956326702,0.02271515083637543,0.0025767079165959217,0.00919056778802041
2020-12-04,-0.0027296412651900415,0.016702631110292687,-3.381691522097441e-05,-0.006872105575578713
2020-12-11,0.0045975145512380244,-0.00964017256003924,0.006188704768346209,0.007664900656406015
2020-12-18,-0.0017159827107509074,0.012542774224865827,-0.0024199240412730028,0.032777756225996546
2021-01-08,-0.0024423199152860953,0.0310750287141226,0.0020214952326405022,0.030284671550535602
2021-01-15,0.00011971446472625047,-0.014754157903199783,-0.0008405904307184908,0.010049441606217124
2021-01-22,-0.001531992965055462,0.019430762476779773,-0.0005720823798627261,-0.016698667157250324
2021-01-29,0.0007049360372259894,-0.03312012886709159,-0.0014815313646924233,0.012470700101065768
2021-02-05,-0.0032151586587298997,0.046467134149760225,-0.001382566177710376,0.029639861010887447
2021-02-12,-0.0007957919249208523,0.012349395017328568,-6.753562504213662e-05,0.01930145597212074
2021-02-19,-0.008116516779145377,-0.0071464629041616545,-0.005200594353640509,0.01473589664869368
2021-02-26,-0.006655937966653203,-0.02446049477674006,-0.005091995383257553,-0.00025697624617004866
2021-03-05,0.0005340463786824845,0.008078936764876365,0.0026955097584278054,0.006825351840378913
2021-03-12,-0.0007609539337188886,0.026392954609087305,-0.0007826589988770838,0.0011635778847103317
2021-03-19,-0.0017862158146133567,-0.00766862344113739,-0.0007492167279661288,-0.016723951545057125
2021-03-26,0.004461704289981716,0.0157010911739901,0.003101356417422041,-0.004590544387361173
2021-04-09,-0.0017397662414463388,0.0388119792753141,0.0012570923793020494,-0.0012286400619051507
2021-04-16,0.00140863706071781,0.013725637676089475,0.00020359687818127803,0.029743802979564027
2021-04-23,0.0006540102013814497,-0.0012663554383812725,0.00044103677568196886,0.021681765849270063
2021-04-30,-0.0037249680625949244,0.00023922472499671166,-0.001966835091050889,0.02215779862008449
2021-05-07,0.0021235025436867616,0.0123004270915128,0.0019367333763717909,0.03734197882166357
2021-05-14,-0.004244268371168758,-0.013880356906983082,-0.005290287574606589,-0.018693148460433462
2021-05-21,0.0014640721479757257,-0.004310225320526495,-0.00010227737624424194,-0.011823033325984222
2021-05-28,0.003182090547660499,0.011610112368395376,0.0032050189232499804,0.021242895118003924
2021-06-04,0.0011020544391324716,0.006132159785514846,0.001903272949733248,0.02003360293041756
2021-06-11,0.005585009823334541,0.0041489977565030145,0.0039350045795309985,0.003233455805975005
2021-06-18,-0.003065431227160187,-0.019067896712139487,-0.0010474742355127686,-0.042708532092043616
2021-06-25,-0.002133931181422799,0.027421424628701452,-0.0019618454877553537,0.016547254287849533
2021-07-02,0.005287953988843297,0.016735497738418426,0.003931403782281739,0.027469462471608086
2021-07-09,0.0036630277802671696,0.00395418592190433,0.0026669367362095464,-0.015560155744559934
2021-07-16,0.003575555460530122,-0.00970114779147857,0.002895525403185051,0.00999909335943383
2021-07-23,0.003387659434309631,0.01955783464364358,0.0031221673884580525,0.01333503277964132
2021-07-30,0.0018871664358226514,-0.003746840464106227,0.0025769745649262266,0.006139785467232928
2021-08-06,-0.0008668491316458082,0.009387443770432657,-0.00020028707814534474,-0.0165061757701227
2021-08-13,0.0001577566308099687,0.007095647113089409,0.000500818002737935,0.005127994606900721
2021-08-20,0.002470929882273598,-0.005893034495299876,0.0012681038510311549,-0.04211816587942885
2021-08-27,-0.0037985885049967028,0.015242059068612868,-0.003266231169177458,0.056947999042441744
2021-09-03,-0.0013615186845634675,0.005779090630512185,-0.00183909583361197,0.007958788300605368
2021-09-10,-0.0014400980122080131,-0.016944389986780495,-0.00093799202706768,-0.00010849391638434458
2021-09-17,-0.002537085577392073,-0.005739460389093565,-0.002213057036515531,0.0045524164457972915
2021-09-24,-0.003488753077678264,0.00507326768269345,-0.002789259669993549,0.014676457372408969
2021-10-01,-0.0015980770487870055,-0.02209412719567272,-0.0015501786075353685,0.01970396037917599
2021-10-08,-0.005747679304830777,0.007872272088387922,-0.004522748751181194,0.016786658642971686
2021-10-15,0.0008604954943243204,0.01822456841991027,0.0011866820370245446,0.02055567445126849
2021-10-22,-0.004805540468002634,0.016444575874765777,-0.003691286531883997,-0.0092988629605949
2021-10-29,-0.0014945090121145643,0.013307219469797626,0.00152957171991841,-0.003808706271976603
2021-11-05,0.011426389360342348,0.020009185927887918,0.010453079925335285,-0.0060069569976359816
2021-11-12,-0.0037074548466329293,-0.003124980185625681,-0.00255264837268665,0.0006025482961602435
2021-11-19,0.0023806610445737952,0.0032266382579302366,0.0004377546553524514,-0.004718182219859757
2021-11-26,0.0012087437756165276,-0.021996748505574315,-0.004678559407606975,-0.021571832040490957
2021-12-03,0.00394226785621532,-0.012229507548633944,0.004599100470055184,-0.043036796400113264
2021-12-10,-0.0015309297355957652,0.03824887395565546,0.002053388090349051,0.011520945685364214
2021-12-17,0.00230563225724989,-0.019392931785886303,6.718624025792153e-05,-0.0048902851007219805
2021-12-31,-0.008245554126041443,0.03149780869233676,-0.007860262008733576,0.028526350599648698
2022-01-07,-0.010319709214212214,-0.018704788181950538,-0.005078548212350986,0.02136463407321787
2022-01-14,-0.00028559859797050446,-0.003031771904682512,-0.001054924113523481,0.022301741241556927
2022-01-21,0.0007693577699137144,-0.056812925721793084,-0.0005109862033726431,0.017562509919607727
2022-01-28,-0.002295177100476886,0.007710463694771796,-0.005316973415132931,0.017015876062992374
2022-02-04,-0.011533250355200364,0.015496843527338822,-0.020045230263157743,0.02268531687305364
2022-02-11,-0.0055326121252082805,-0.018195557489162795,-0.005419769922025308,0.003006519751514558
2022-02-18,0.0030929854989922845,-0.015789930243801376,0.0035859935311488567,0.015841595967315047
2022-02-25,-0.001362661370107765,0.008227374971453427,-0.008617669726056154,0.006953183213568304
2022-03-04,0.01379250228049056,-0.012721605236129307,0.01318021201413444,0.13026002867507103
2022-03-11,-0.017408971431301157,-0.028774265621690165,-0.020611725316499907,-0.004946956628745003
2022-03-18,-0.005080698195718214,0.06155827115194179,0.0015668399686632473,-0.023900617861518758
2022-03-25,-0.013309053212352429,0.01791122338348039,-0.006577543909549788,0.052680033548073046
2022-04-01,2.984197644440023e-05,0.000616281680495101,0.003650549371890799,-0.04587738140667719
2022-04-08,-0.01110448547536591,-0.012666487717779784,-0.007096245052241268,0.02060934843882367
2022-04-22,-0.010480758525030165,-0.04823674333227046,-0.014581238327826429,0.021002106316432956
2022-04-29,0.000875834000867215,-0.032738019375660454,-0.0037903637291348824,0.0036754698900329785
2022-05-06,-0.011801789508618654,-0.0020790119062517043,-0.01203629179776089,0.0068256896105940434
2022-05-13,0.01083128544216172,-0.02411878596973216,0.009220514719496364,-0.015409164369441064
2022-05-20,0.002567478483168184,-0.03045058101173459,-0.0033022675570559823,0.017601012391523563
2022-05-27,0.0030482199439401114,0.06584373651241293,0.0007362685907819078,0.02568497380169177
2022-06-03,-0.010588627211133739,-0.011952218369117418,-0.007945850500294172,-0.0001881160889164457
2022-06-10,-0.01636800878048772,-0.05054835286161996,-0.01980124592109178,0.012311180910618447
2022-06-17,-0.005524716405727714,-0.05794107281653571,-0.018915033668759906,-0.06366317572425473
2022-06-24,0.010842671372699897,0.06446536357442745,0.011027994138968156,-0.042777768980087005
2022-07-01,0.012302349297290238,-0.022089891538061512,0.006254767353165436,-0.03416856404388746
2022-07-08,-0.004824542354283201,0.01935775558583841,0.0026531231049122805,-0.010022741477323627
2022-07-15,0.007234356347764148,-0.009288648911272679,0.006955469872230946,-0.020708344901679165
2022-07-22,0.007114439084689561,0.02548948864230627,0.013364366694196272,0.027383909292803654
2022-07-29,0.012553764344296336,0.042573425897691974,0.01285470845373049,0.046018434569356836
2022-08-05,-0.004392725946490206,0.0036074711952025496,-0.005303390512417461,-0.032158199884074645
2022-08-12,-0.0026068181213814157,0.03255820911591689,-0.0003677011325193824,0.04593367931240322
2022-08-19,-0.009622158849637907,-0.01207198884476135,-0.01544912822776423,-0.006698035459476892
2022-08-26,-0.007995340735016288,-0.04039751143398784,-0.009900620189793097,0.019178997896504457
2022-09-02,-0.007031061876600964,-0.0328760677911033,-0.012075016037130681,-0.043588386130601786
2022-09-09,-0.006211489816340232,0.03646549853988823,-0.00561475879454576,-0.004319849893603012
2022-09-16,-0.004536816509456476,-0.04770416785639919,-0.004955058769301579,-0.014394456130425781
2022-09-23,-0.012455449592730927,-0.04649748253405572,-0.01740976645435255,-0.03658345589696699
2022-09-30,-0.0063150057566073725,-0.029137059931369835,-0.011275241612320297,-0.007487827329414554
2022-10-07,-0.0033539673576291618,0.015071254944950097,-0.0027019509675367814,0.051322812249664285
2022-10-14,-0.005063245092836843,-0.01554811304257353,-0.009482449499980006,-0.028967048731562195
2022-10-21,-0.00532707905307761,0.04735601827577951,0.0026145368247454392,-0.020363885133484305
2022-10-28,0.020591630129528582,0.039520367355605934,0.02066115702479343,0.0051286272005959255
2022-11-04,-0.009072884986431884,-0.03345501166487319,-0.002947997327149121,0.05217013709393914
2022-11-11,0.015506269775033665,0.05897810132015491,0.014941259954269537,-0.0044379372690825925
2022-11-18,0.005329431419310415,-0.006909673904210933,0.010137890852592868,-0.017046013101931434
2022-11-25,0.004435562172308893,0.015327822569994876,0.0072291009766976,0.001896588911341146
2022-12-02,0.0077271504315283845,0.011321031826595274,0.007329922883102968,-0.003077626174855852
2022-12-09,-0.0024411245080081523,-0.03372548812685794,0.0004547866292730074,-0.023071621190150382
2022-12-16,-0.005062340036465551,-0.02084693848424035,-0.00931888779453005,0.0095788926008189
2022-12-23,-0.013689741345300765,-0.001957251879951105,-0.008794738452125861,-0.0005239177632584413
2022-12-30,-0.0067465513951608935,-0.001383697615177426,-0.0035876861353291156,0.003060304561901539
