Date,Market_State,0,1,2,3
2007-03-19,0.0,0.9985465223094615,0.000887301967289382,1.32011382692783e-07,0.0005660437118647742
2007-03-20,0.0,0.9990097763369373,0.00043359878546732057,6.519466455720283e-08,0.0005565596829297226
2007-03-21,0.0,0.9981149863824842,0.0009140895410717782,1.5686628877265915e-07,0.0009707672101543598
2007-03-22,0.0,0.993464660522761,0.005021840920116209,8.402253099911881e-07,0.0015126583318114052
2007-03-23,0.0,0.9989190655275417,0.000516133427404921,7.002535161179862e-08,0.0005647310197003866
2007-03-26,0.0,0.9991106012126628,0.00043485886624005645,6.421604504801561e-08,0.00045447570505165397
2007-03-27,0.0,0.9991161402321164,0.0004697991787552877,7.220812378759289e-08,0.0004139883810060902
2007-03-28,0.0,0.9990421777501014,0.0006106474686707633,8.887698038394785e-08,0.00034708590424612027
2007-03-29,0.0,0.9990627888400896,0.000454252885593718,6.036090028880499e-08,0.00048289791341730185
2007-03-30,0.0,0.9992118309488609,0.0003671768545556301,5.48899662240333e-08,0.0004209373066183858
2007-04-02,1.0,4.6680632418247315e-64,0.9995544730698771,0.0004455269301210649,4.480994695664207e-54
2007-04-03,0.0,0.9986253498451879,0.0008521172056795611,1.1897590946956383e-07,0.0005224139732224962
2007-04-04,0.0,0.9989470419163331,0.0005265092964561023,6.927561503779375e-08,0.0005263795115967049
2007-04-05,0.0,0.9991755743457575,0.00037755807869140897,5.543383049822308e-08,0.00044681214172046944
2007-04-06,0.0,0.997657792327849,0.0015786145189345749,1.9822297138039444e-07,0.0007633949302442946
2007-04-09,0.0,0.9992577284363545,0.00033840490993775855,4.624898599168151e-08,0.00040382040472300093
2007-04-10,0.0,0.9986426215331319,0.0006718916510532952,9.488682719539463e-08,0.0006853919289887564
2007-04-11,0.0,0.9992140920762324,0.00038426698552126163,5.453000720743655e-08,0.00040158640823875373
2007-04-12,0.0,0.9992190960443063,0.0003449033405403394,4.6503800775152686e-08,0.0004359541113529128
2007-04-13,0.0,0.9990993991819256,0.0004612910887581583,6.431615819317674e-08,0.0004392454131586335
2007-04-16,0.0,0.9944929354931055,0.004106014036411021,4.009850925394202e-07,0.0014006494853902574
2007-04-17,0.0,0.9981477772955896,0.0009779717393055285,1.1465867008674557e-07,0.0008741363064349937
2007-04-18,0.0,0.9987358615874359,0.000629466960637904,7.492504371030697e-08,0.0006345965268817625
2007-04-19,0.0,0.9990408979063983,0.0005264132484197362,6.725643990662463e-08,0.0004326215887424483
2007-04-20,0.0,0.9988435873999342,0.0005880693444542794,8.316802873003666e-08,0.0005682600875828537
2007-04-23,0.0,0.9989869170885995,0.000622573539009565,8.012098420680431e-08,0.0003904292514076481
2007-04-24,0.0,0.9982315160377925,0.0009387408073633107,9.018612340205216e-08,0.0008296529687198056
2007-04-25,0.0,0.9983590727140329,0.0009942854635531313,1.2438078538742897e-07,0.0006465174416298911
2007-04-26,0.0,0.996698163807998,0.002392707094891245,2.1707048608061566e-07,0.0009089120266249532
2007-04-27,0.0,0.9990343597621033,0.0006006051602855797,6.899188009998086e-08,0.00036496608572951744
2007-04-30,0.0,0.9945503556528217,0.004407067620301765,6.231518596358094e-07,0.0010419535750167516
2007-05-01,1.0,3.800758831443835e-56,0.9995787484725482,0.00042125152745315725,1.428102490995569e-48
2007-05-02,0.0,0.9990112971137725,0.0005420857879319144,6.018462670564913e-08,0.00044655691366890174
2007-05-03,0.0,0.9989789510957177,0.0005847918110924551,6.66743133285522e-08,0.00043619041887660244
2007-05-04,0.0,0.998716540432522,0.0006626999477584711,8.101854791628501e-08,0.000620678601171634
2007-05-07,0.0,0.998670990074226,0.0007260614009162639,6.922203284417615e-08,0.0006028793028242748
2007-05-08,0.0,0.9989345789011103,0.0005563090510257969,7.115388704019481e-08,0.000509040893978627
2007-05-09,0.0,0.9986582562778119,0.0008751915488309568,1.044882711123403e-07,0.0004664476850862113
2007-05-10,0.0,0.9982054161231197,0.0012590760757895097,2.38929595042442e-07,0.000535268871494349
2007-05-11,0.0,0.998166481210713,0.001124733075055139,9.990939022939656e-08,0.0007086858048422669
2007-05-14,0.0,0.9991239333685903,0.0004115807387130108,4.9482907579945804e-08,0.0004644364097889151
2007-05-15,0.0,0.9991761241391841,0.00043205783414017394,5.155044092117522e-08,0.00039176647623557066
2007-05-16,0.0,0.9992208359476192,0.00035673183860075025,4.349966563282219e-08,0.00042238871411436643
2007-05-17,0.0,0.9987620105595495,0.0007606981720604506,1.0071191493909977e-07,0.0004771905564759105
2007-05-18,0.0,0.9985514088122871,0.0009710728350179956,1.2128902188836624e-07,0.00047739706367273425
2007-05-21,0.0,0.9990392211115177,0.000545913261590494,6.242963035466895e-08,0.00041480319726156997
2007-05-22,0.0,0.9960748781189049,0.003002031455323823,2.394673547902186e-07,0.0009228509584170365
2007-05-23,0.0,0.9990910372581691,0.0004974104058345974,6.017989546851895e-08,0.000411492156100656
2007-05-24,0.0,0.9986734369457372,0.0007592398717576394,1.4090332424381858e-07,0.0005671822791814121
2007-05-25,0.0,0.9988863463904148,0.0006412457483272634,6.292529513579603e-08,0.00047234493596395676
2007-05-28,0.0,0.9986942340674291,0.0007201325996208876,7.494573355667224e-08,0.0005855583872168174
2007-05-29,0.0,0.9992642984279388,0.000342673052559949,4.2686101938571273e-08,0.00039298583339924186
2007-05-30,0.0,0.9991455110886724,0.0004430991860641028,5.0053056341775064e-08,0.0004113396722052389
2007-05-31,0.0,0.9990602344184852,0.0004658837010047149,5.424151524614082e-08,0.00047382763899557045
2007-06-01,1.0,0.0005215490520915148,0.9993320436698344,0.0001444988664441473,1.9084116315746837e-06
2007-06-04,0.0,0.9986801241427918,0.0007484646702001592,9.185052893611044e-08,0.0005713193364780216
2007-06-05,0.0,0.9984492214338926,0.0009275130206672776,1.310370733079729e-07,0.0006231345083657918
2007-06-06,0.0,0.9986068708438667,0.0007872485466677825,1.595836214925834e-07,0.0006057210258434156
2007-06-07,0.0,0.7000447208944951,0.2908591907701472,0.0001247280865253637,0.008971360248833422
2007-06-08,0.0,0.9981700832987582,0.001123986998852169,1.4364922666770966e-07,0.0007057860531610977
2007-06-11,0.0,0.9977793073456469,0.0013316132732126733,1.0402710590273864e-07,0.0008889753540346602
2007-06-12,0.0,0.9697347559365511,0.02655866319237663,8.65941499617617e-06,0.0036979214560774287
2007-06-13,0.0,0.9970263791843981,0.0017842155140780473,2.44341376014972e-07,0.0011891609601482834
2007-06-14,0.0,0.9972946487956222,0.0014957214606777585,1.3863919065006947e-07,0.001209491104509741
2007-06-15,0.0,0.9958216062838904,0.0025271776081443155,3.803189461073118e-07,0.0016508357890181358
2007-06-18,0.0,0.9990439320863765,0.00041237224323020663,6.306919606688536e-08,0.0005436326011962341
2007-06-19,0.0,0.9949754527057368,0.0032643032751455458,2.8867058399947437e-07,0.0017599553485337048
2007-06-20,0.0,0.9988164934876698,0.0006919994706071104,1.0547793832128991e-07,0.0004914015637836842
2007-06-21,0.0,0.9984174197536366,0.0010164602836999672,1.374648215627118e-07,0.0005659824978405503
2007-06-22,0.0,0.9984914804144641,0.0008418907218458375,1.622192648259759e-07,0.0006664666444249653
2007-06-25,0.0,0.9972931603218199,0.0018867564526740485,3.322843752889391e-07,0.0008197509411297542
2007-06-26,0.0,0.9989574387562141,0.0004967294090328651,8.510251037940238e-08,0.0005457467322438656
2007-06-27,0.0,0.9988792834849571,0.0006136023284939106,8.151741894797238e-08,0.0005070326691308386
2007-06-28,0.0,0.9989169921056704,0.0006352004183783957,7.737557518405069e-08,0.0004477301003745239
2007-06-29,0.0,0.970744992149904,0.026562820505768487,3.5279789156920304e-06,0.002688659365413683
2007-07-02,0.0,0.9979481591671115,0.0011840685058242375,1.3796062328088783e-07,0.0008676343664416802
2007-07-03,0.0,0.9985782744556405,0.0009482179492816267,1.1383965652640177e-07,0.000473393755420134
2007-07-04,0.0,0.9933203723178765,0.005717237663398277,7.398824306215643e-07,0.0009616501362955236
2007-07-05,0.0,0.9992720578142527,0.00035557642930498975,4.5041843070935575e-08,0.0003723207146007576
2007-07-06,0.0,0.998778811431646,0.0007463837380792839,8.774558222726982e-08,0.00047471708469232107
2007-07-09,0.0,0.9986327707616907,0.0007458767623122124,9.073158802349341e-08,0.0006212617444082054
2007-07-10,0.0,0.7681376793387522,0.23060840922165274,3.835210311782523e-05,0.0012155593364759061
2007-07-11,0.0,0.9986108225990615,0.0008806984955472566,1.1194620573739608e-07,0.0005083669591836778
2007-07-12,0.0,0.9974937556677476,0.001940102471310366,2.5331300854323234e-07,0.0005658885479348835
2007-07-13,0.0,0.9988913544972655,0.0005600521313385766,6.681115919143712e-08,0.0005485265602357487
2007-07-16,0.0,0.9844864904075988,0.011553814332643249,6.171822410661724e-07,0.00395907807751697
2007-07-17,0.0,0.9984315524139303,0.0009851578843443742,1.1037616847286092e-07,0.0005831793255581418
2007-07-18,0.0,0.9902343771080934,0.009294661883171148,7.655731331759827e-07,0.00047019543560256635
2007-07-19,0.0,0.9988590666552583,0.0006204135410101635,6.74961338017675e-08,0.0005204523075991085
2007-07-20,0.0,0.9976658540504667,0.0016636492495322446,2.6501143019342364e-07,0.000670231688569653
2007-07-23,0.0,0.9971816740013846,0.001955836316518973,1.3789917021703355e-07,0.0008623517829263683
2007-07-24,0.0,0.9978104441408835,0.0016353806376599586,4.0778248865317674e-07,0.0005537674389667326
2007-07-25,0.0,0.9990256697742317,0.0005706727668503365,9.335946502815712e-08,0.0004035640994524247
2007-07-26,0.0,0.9333415655010865,0.06566267746189587,5.0712406073092014e-05,0.000945044630943079
2007-07-27,0.0,0.9881010645335674,0.010691239795507141,2.999827385871863e-06,0.001204695843538351
2007-07-30,0.0,0.9962314836534845,0.0025416624547471367,2.436588144744917e-07,0.001226610232953156
2007-07-31,0.0,0.9984906963484269,0.000846627308438889,1.0895899453822166e-07,0.0006625673841409917
2007-08-01,1.0,0.01317882952037851,0.9856264066087294,0.00028010204597532154,0.0009146618249176947
2007-08-02,0.0,0.9987798483877662,0.000621571568418602,8.146997895147938e-08,0.0005984985738378572
2007-08-03,0.0,0.9932295280299323,0.006068184705116127,2.0263469329493685e-06,0.0007002609180175012
2007-08-06,0.0,0.9976282989232527,0.0019339446092517124,2.1568583337826966e-07,0.00043754078166041303
2007-08-07,0.0,0.999012647490816,0.0004930258653315299,5.560807761899443e-08,0.0004942710357753207
2007-08-08,0.0,0.9877758174296548,0.011342883831535824,1.4250929272055383e-06,0.0008798736458833496
2007-08-09,0.0,0.9633090161615073,0.03586143608461223,1.7196155823502694e-05,0.0008123515980581022
2007-08-10,0.0,0.9971573272971782,0.002398942414131577,7.067227986620222e-07,0.00044302356589093683
2007-08-13,0.0,0.9987876338156199,0.000614851327892555,7.030049652963877e-08,0.0005974445559899418
2007-08-14,0.0,0.9963489106400246,0.003086919592106008,1.2201713222010864e-06,0.0005629495965470833
2007-08-15,0.0,0.9968169940673768,0.002221769027537199,1.1769100194520203e-06,0.0009600599950648287
2007-08-16,0.0,0.9650820679184688,0.02316311785762933,9.088146951503905e-06,0.011745726076951271
2007-08-17,0.0,0.9403326327995211,0.05244125670473625,2.2834798785192273e-06,0.00722382701586457
2007-08-20,0.0,0.9973074324820626,0.0017900549774823725,2.1044213037168978e-07,0.0009023020983242687
2007-08-21,0.0,0.998551706738363,0.0007984480625207193,1.0616542264279748e-07,0.0006497390336946565
2007-08-22,0.0,0.9975226917696797,0.0016636592702523494,1.6971135179500692e-07,0.0008134792487164923
2007-08-23,0.0,0.9981503387317332,0.0011064842648548343,1.1705685146004996e-07,0.0007430599465613443
2007-08-24,0.0,0.9986147105907932,0.0007893904859391112,8.275396150564244e-08,0.0005958161693078574
2007-08-27,0.0,0.9985887098515175,0.0008637043402678482,1.1786311720896168e-07,0.0005474679450977222
2007-08-28,0.0,0.9823624910500677,0.017043895563096285,5.2881610974191935e-06,0.0005883252257391307
2007-08-29,0.0,0.9979227291608616,0.0014119732195459031,1.5256441666925856e-07,0.0006651450551753037
2007-08-30,0.0,0.9983386597644289,0.001031366824183475,1.260206985392359e-07,0.000629847390687874
2007-08-31,0.0,0.9959302258692506,0.00341020342967846,4.417042599011695e-07,0.0006591289968117581
2007-09-03,1.0,1.0661863774086012e-09,0.9998539774676569,0.00014602140316945377,6.298622425439425e-11
2007-09-04,0.0,0.9990680265580333,0.00047453945335316214,5.534509544760821e-08,0.0004573786435187242
2007-09-05,0.0,0.9758972104905339,0.023039258051767552,4.3187650258462915e-06,0.0010592126926742512
2007-09-06,0.0,0.9988698049456572,0.0006973218671175593,8.345842964913025e-08,0.0004327897287972461
2007-09-07,0.0,0.8947645128709657,0.10420123576452042,2.3956311474635908e-05,0.0010102950530386267
2007-09-10,0.0,0.9979629927776799,0.0016728696781875742,2.10849562118424e-07,0.0003639266945694503
2007-09-11,0.0,0.9948976893905194,0.004009265915831575,4.414666710705424e-07,0.0010926032269783297
2007-09-12,0.0,0.997765852105727,0.0015756945518583876,1.462757515401501e-07,0.0006583070666633647
2007-09-13,0.0,0.9963713500887713,0.003041573024220196,3.6265842248871047e-07,0.0005867142285863627
2007-09-14,0.0,0.9992659043242049,0.0003796983604418945,4.680706235994753e-08,0.0003543505082920611
2007-09-17,0.0,0.997982881230554,0.001741004956654054,1.908776815652598e-07,0.0002759229351100998
2007-09-18,3.0,0.0,0.0,0.0004750655921394939,0.9995249344078597
2007-09-19,0.0,0.9911061182615015,0.007631929534844783,1.1945248443829704e-06,0.0012607576788087643
2007-09-20,0.0,0.9483733347732617,0.04960842055750271,6.747247880951252e-06,0.0020114974213552746
2007-09-21,0.0,0.9781796578358105,0.018428558681907813,2.240147942162223e-06,0.0033895433343387772
2007-09-24,0.0,0.9987122898538036,0.0007570402391780109,8.616591840331492e-08,0.000530583741099153
2007-09-25,0.0,0.9987528592115822,0.0006526325147604531,6.159140326767932e-08,0.0005944466822553331
2007-09-26,0.0,0.9990682498478408,0.00046378107998459265,5.094000583584798e-08,0.000467918132167846
2007-09-27,0.0,0.9951430161138999,0.0032139878136874024,3.810141358539982e-07,0.0016426150582771614
2007-09-28,0.0,0.9984448971207879,0.0008532514314537282,6.870780486668407e-08,0.0007017827399547434
2007-10-01,1.0,5.089038600581616e-05,0.9998053834604589,0.00014286005917110733,8.660943632780054e-07
2007-10-02,0.0,0.9970770768124291,0.0016781094381361104,1.3337082691151702e-07,0.0012446803786079954
2007-10-03,0.0,0.9991582169407303,0.0004244087182410934,4.6479943279992804e-08,0.00041732786108583176
2007-10-04,0.0,0.9985093780448645,0.0009053358333487179,1.0344637679249832e-07,0.0005851826754107789
2007-10-05,0.0,0.9368215132665083,0.062088400153532175,6.89340408592244e-06,0.0010831931758751208
2007-10-08,0.0,0.992859800503001,0.004347051877628084,2.3601711494418575e-07,0.0027929116022570887
2007-10-09,0.0,0.9989247966673038,0.0005469751806843426,6.410895584473512e-08,0.0005281640430574759
2007-10-10,0.0,0.9987659149445938,0.0007734736484853174,7.739766836918724e-08,0.00046053400925099815
2007-10-11,0.0,0.9990579095101147,0.0005153933814082423,5.359384262144392e-08,0.0004266435146340231
2007-10-12,0.0,0.9990508541436662,0.0005071804527944471,5.5348421657763963e-08,0.0004419100551171176
2007-10-15,0.0,0.9976888725099783,0.001992689844840485,2.1301534551008572e-07,0.0003182246298354844
2007-10-16,0.0,0.9986158002123071,0.0009468870466026211,1.4352941341118894e-07,0.0004371692116752282
2007-10-17,0.0,0.9780109922113691,0.01903954617988974,2.509595528752794e-06,0.0029469520132118987
2007-10-18,0.0,0.999028062422773,0.0005510037374669321,5.603339218771898e-08,0.0004208778063678591
2007-10-19,0.0,0.8790248861308603,0.11911706121944515,3.2001396103336316e-05,0.0018260512535915557
2007-10-22,0.0,0.9979046607159244,0.0012567674192591823,2.0822178200524017e-07,0.0008383636430339118
2007-10-23,0.0,0.9979788509681197,0.0013453916246083846,1.4972771049865971e-07,0.0006756076795598651
2007-10-24,0.0,0.997755062235454,0.0015916516801726325,2.2565050901989279e-07,0.0006530604338642371
2007-10-25,0.0,0.9977701079114393,0.0014896396511404671,1.0861780738349758e-07,0.00074014381961427
2007-10-26,0.0,0.9964161401716448,0.002687510204164202,3.1243463049782023e-07,0.0008960371895602898
2007-10-29,0.0,0.9978180775324217,0.0012631083695076866,1.294056048622504e-07,0.0009186846924651057
2007-10-30,0.0,0.9977448277938008,0.0012243827887545066,1.0904469358527219e-07,0.0010306803727524387
2007-10-31,3.0,4.2162009141070605e-99,6.652454372697658e-105,0.0009145755980915706,0.9990854244019098
2007-11-01,1.0,9.623533762238325e-53,0.999333971262856,0.0006660287371430742,2.2714250961052438e-45
2007-11-02,0.0,0.9983716222642025,0.0011978476571707056,1.3581534301342217e-07,0.0004303942632844845
2007-11-05,0.0,0.994522793792715,0.003930942132570242,5.585621426348693e-07,0.0015457055125736303
2007-11-06,0.0,0.9963180959889878,0.0025001981723289696,2.1133820709135273e-07,0.0011814945004774999
2007-11-07,0.0,0.9973938113835068,0.001750797855703173,3.143499560345877e-07,0.0008550764108339477
2007-11-08,0.0,0.9988657720065972,0.0006855491229358535,9.839674384405116e-08,0.0004485804737220464
2007-11-09,0.0,0.9963216275617868,0.003341257532884205,6.524089816897919e-07,0.000336462496347483
2007-11-12,0.0,0.9944058142267904,0.0036763181840709616,1.023825666302981e-06,0.001916843763472693
2007-11-13,0.0,0.9941109799852699,0.005297766980917946,5.218956935960341e-07,0.0005907311381187308
2007-11-14,0.0,0.9976515768122679,0.0015668736484945385,1.0410435611299459e-07,0.000781445434882528
2007-11-15,0.0,0.9742176600766459,0.02270193634515621,5.542851105042499e-06,0.0030748607270916894
2007-11-16,0.0,0.9988963297143928,0.0006865312657656389,7.537070619543726e-08,0.0004170636491346811
2007-11-19,0.0,0.9853992012051919,0.013257289499218363,4.752278568619054e-06,0.0013387570170218014
2007-11-20,0.0,0.9966672404590381,0.0021014688429838967,1.474256973262369e-07,0.0012311432722821429
2007-11-21,0.0,0.9927625936518593,0.006692698534368824,2.1738253014989808e-06,0.0005425339884691779
2007-11-22,0.0,0.9977042370724829,0.0015345458712292595,1.1606626910538118e-07,0.0007611009900176519
2007-11-23,0.0,0.9978063252158086,0.001496433547684887,1.6185019122751764e-07,0.0006970793863149679
2007-11-26,1.0,0.008476957437313621,0.9909595964963589,0.0002857874669313996,0.00027765859939459203
2007-11-27,0.0,0.7700241965077428,0.22850422589275446,2.3943428651757187e-05,0.0014476341708517444
2007-11-28,0.0,0.6571991735849553,0.34231091815913395,3.7834995951884966e-05,0.0004520732599573737
2007-11-29,0.0,0.9983331509868028,0.0009245370049027106,1.0240423528489642e-07,0.0007422096040608418
2007-11-30,0.0,0.9913970360800655,0.007871923102441067,7.133491129559855e-07,0.0007303274683804651
2007-12-03,0.0,0.9811711458097254,0.016787393261378902,2.223367311102574e-06,0.0020392375615839926
2007-12-04,0.0,0.9987591746335879,0.0007994690772292467,1.1044149932668991e-07,0.00044124584768328814
2007-12-05,0.0,0.9972188718342109,0.0022746491602151,2.5807834300897925e-07,0.0005062209272304678
2007-12-06,0.0,0.9649401073702348,0.033286785707953695,3.841155723768297e-06,0.0017692657660862714
2007-12-07,0.0,0.9683014230223227,0.030255779259578213,3.929536522470829e-06,0.0014388681815755778
2007-12-10,0.0,0.9988856299496073,0.0005940400160226421,6.296102671233219e-08,0.00052026707334329
2007-12-11,2.0,5.3762654739881385e-108,2.5653731540841575e-114,0.9556828906565862,0.04431710934341294
2007-12-12,0.0,0.9733705128959699,0.024410930455892463,1.6634495382409361e-06,0.0022168931985979967
2007-12-13,0.0,0.9454835201204367,0.048104377478588575,8.241493148087434e-06,0.006403860907827574
2007-12-14,0.0,0.9976640705400364,0.0016671118345113556,3.2260355501121596e-07,0.0006684950218960126
2007-12-17,0.0,0.9800925222158745,0.01914405558829345,6.877903978215137e-06,0.0007565442918546584
2007-12-18,0.0,0.9938153973958326,0.00468003310172241,6.499500140173557e-07,0.0015039195524312033
2007-12-19,0.0,0.99722778491181,0.002208857229433208,2.5545394297706577e-07,0.0005631024048137061
2007-12-20,0.0,0.9971669251769854,0.0018107126005099492,2.3435019784702342e-07,0.001022127872306783
2007-12-21,1.0,0.3779268048023688,0.6192315370174718,6.734898199985787e-05,0.0027743091981609963
2007-12-24,0.0,0.998732719952223,0.0007739110892303632,8.65368138073247e-08,0.0004932824217315558
2007-12-25,0.0,0.9962503278252827,0.002879953104277493,2.8107490599768386e-07,0.0008694379955343581
2007-12-26,0.0,0.9989764210522707,0.0004905939547518223,5.6145888041715144e-08,0.0005329288470882711
2007-12-27,0.0,0.9883292173164483,0.010244977641651498,1.5750906097049532e-06,0.0014242299512919425
2007-12-28,0.0,0.9563550422629162,0.03853202523240526,4.884704027188728e-06,0.005108047800650526
2007-12-31,0.0,0.9973010572976774,0.0019464143209884696,2.639486275058865e-07,0.0007522644327049888
2008-01-01,1.0,7.99845164878206e-41,0.9996365548330236,0.0003634451669770653,1.918885887434082e-32
2008-01-02,0.0,0.9988598119151834,0.0006423646938320379,9.447907744985287e-08,0.0004977289119071636
2008-01-03,0.0,0.9989113451209157,0.0006176599760841073,7.287015725502365e-08,0.00047092203284300265
2008-01-04,0.0,0.9772553202911354,0.021515312625370257,7.832436813111385e-06,0.001221534646682294
2008-01-07,0.0,0.9986871823482397,0.0006385960120593289,8.421651923882549e-08,0.0006741374231810393
2008-01-08,0.0,0.9953074233336421,0.0041281885507685415,3.3658979439464114e-07,0.0005640515257945145
2008-01-09,0.0,0.9991353838507814,0.0004219303057635315,5.143377333041006e-08,0.00044263440968173636
2008-01-10,0.0,0.9671855726530824,0.031124606598553664,4.489670263896336e-06,0.0016853310781005594
2008-01-11,0.0,0.9712372769223462,0.027928446989042406,5.161980583365569e-06,0.0008291141080266908
2008-01-14,0.0,0.9974241594481998,0.0015013969250252137,1.312741636028738e-07,0.001074312352612625
2008-01-15,0.0,0.8542493094269856,0.1424222485779583,7.049206396444456e-05,0.003257949931092047
2008-01-16,0.0,0.9933263848358668,0.004839806823194548,1.9495783887224965e-06,0.001831858762550076
2008-01-17,0.0,0.9904943354058812,0.00895996478561628,3.053214145331618e-06,0.0005426465943584187
2008-01-18,0.0,0.9987414738752173,0.000812018793086916,1.5616996176846484e-07,0.0004463511617333195
2008-01-21,3.0,0.0,0.0,0.4395224455409812,0.5604775544590181
